image_path,cluster
/kaggle/working/sample_dataset/images/05/0a/5338554437.jpg,16
/kaggle/working/sample_dataset/images/d7/77/5686795437.jpg,13
/kaggle/working/sample_dataset/images/d7/77/7603839486.jpg,9
/kaggle/working/sample_dataset/images/d7/5a/3103727286.jpg,5
/kaggle/working/sample_dataset/images/d7/29/5839030630.jpg,9
/kaggle/working/sample_dataset/images/d7/c0/8697650134.jpg,13
/kaggle/working/sample_dataset/images/d7/64/4994994928.jpg,16
/kaggle/working/sample_dataset/images/d7/67/8497544834.jpg,7
/kaggle/working/sample_dataset/images/d7/80/6319194583.jpg,2
/kaggle/working/sample_dataset/images/d7/26/8149179538.jpg,9
/kaggle/working/sample_dataset/images/c2/be/4818400676.jpg,17
/kaggle/working/sample_dataset/images/c2/9e/2351843671.jpg,3
/kaggle/working/sample_dataset/images/c2/db/3707883598.jpg,2
/kaggle/working/sample_dataset/images/c2/db/230455129.jpg,9
/kaggle/working/sample_dataset/images/c2/31/2854081828.jpg,19
/kaggle/working/sample_dataset/images/f8/39/3800086952.jpg,8
/kaggle/working/sample_dataset/images/f8/6a/2461354071.jpg,16
/kaggle/working/sample_dataset/images/f8/6a/4799378787.jpg,2
/kaggle/working/sample_dataset/images/f8/9a/5883157062.jpg,10
/kaggle/working/sample_dataset/images/f8/89/515802329.jpg,2
/kaggle/working/sample_dataset/images/f8/8d/3140891481.jpg,19
/kaggle/working/sample_dataset/images/60/d7/179270245.jpg,17
/kaggle/working/sample_dataset/images/60/dd/4409409402.jpg,7
/kaggle/working/sample_dataset/images/60/ff/2512696613.jpg,15
/kaggle/working/sample_dataset/images/60/ff/6265643658.jpg,9
/kaggle/working/sample_dataset/images/60/bb/5737228071.jpg,15
/kaggle/working/sample_dataset/images/60/e0/2473362405.jpg,11
/kaggle/working/sample_dataset/images/60/0a/5610796170.jpg,2
/kaggle/working/sample_dataset/images/60/10/510162772.jpg,19
/kaggle/working/sample_dataset/images/60/14/2540318458.jpg,13
/kaggle/working/sample_dataset/images/60/96/9328372207.jpg,1
/kaggle/working/sample_dataset/images/60/34/5050483834.jpg,2
/kaggle/working/sample_dataset/images/60/16/2218757775.jpg,2
/kaggle/working/sample_dataset/images/60/67/3278913954.jpg,2
/kaggle/working/sample_dataset/images/60/22/247126872.jpg,13
/kaggle/working/sample_dataset/images/75/d5/4108643378.jpg,0
/kaggle/working/sample_dataset/images/75/3a/102870225.jpg,3
/kaggle/working/sample_dataset/images/75/04/3469406997.jpg,4
/kaggle/working/sample_dataset/images/75/bc/7184149220.jpg,4
/kaggle/working/sample_dataset/images/75/0c/6982904597.jpg,8
/kaggle/working/sample_dataset/images/75/69/8561965576.jpg,1
/kaggle/working/sample_dataset/images/75/09/7503947588.jpg,2
/kaggle/working/sample_dataset/images/75/c1/11689852536.jpg,9
/kaggle/working/sample_dataset/images/75/c0/5582211795.jpg,1
/kaggle/working/sample_dataset/images/75/00/7349244778.jpg,7
/kaggle/working/sample_dataset/images/75/7e/10076404793.jpg,17
/kaggle/working/sample_dataset/images/75/4d/1801020088.jpg,1
/kaggle/working/sample_dataset/images/dd/51/3726535895.jpg,15
/kaggle/working/sample_dataset/images/dd/9f/52727666.jpg,8
/kaggle/working/sample_dataset/images/dd/39/2116415618.jpg,5
/kaggle/working/sample_dataset/images/dd/08/8050287161.jpg,2
/kaggle/working/sample_dataset/images/dd/01/8562518531.jpg,5
/kaggle/working/sample_dataset/images/43/3a/10380843966.jpg,11
/kaggle/working/sample_dataset/images/43/8b/9666360271.jpg,1
/kaggle/working/sample_dataset/images/43/ce/8628051697.jpg,9
/kaggle/working/sample_dataset/images/43/66/3923487349.jpg,1
/kaggle/working/sample_dataset/images/43/34/354697588.jpg,4
/kaggle/working/sample_dataset/images/43/86/5334009770.jpg,1
/kaggle/working/sample_dataset/images/ef/d5/3596785358.jpg,14
/kaggle/working/sample_dataset/images/ef/ba/2541900399.jpg,17
/kaggle/working/sample_dataset/images/ef/ac/2187478396.jpg,5
/kaggle/working/sample_dataset/images/ef/e6/7951029782.jpg,2
/kaggle/working/sample_dataset/images/ef/ed/522875945.jpg,9
/kaggle/working/sample_dataset/images/ef/1d/8332460402.jpg,12
/kaggle/working/sample_dataset/images/ef/02/210012560.jpg,9
/kaggle/working/sample_dataset/images/ef/6d/6071546768.jpg,6
/kaggle/working/sample_dataset/images/ef/f0/9724998580.jpg,7
/kaggle/working/sample_dataset/images/ef/82/354008656.jpg,0
/kaggle/working/sample_dataset/images/ef/08/1368504698.jpg,1
/kaggle/working/sample_dataset/images/ef/78/107996737.jpg,1
/kaggle/working/sample_dataset/images/ef/f5/3882562132.jpg,4
/kaggle/working/sample_dataset/images/cf/58/2233543350.jpg,2
/kaggle/working/sample_dataset/images/cf/aa/1795407010.jpg,13
/kaggle/working/sample_dataset/images/cf/aa/3516812574.jpg,4
/kaggle/working/sample_dataset/images/cf/ea/215438027.jpg,7
/kaggle/working/sample_dataset/images/cf/64/8285506010.jpg,6
/kaggle/working/sample_dataset/images/cf/96/3262063111.jpg,7
/kaggle/working/sample_dataset/images/cf/e1/9220147266.jpg,2
/kaggle/working/sample_dataset/images/cf/03/13525081335.jpg,9
/kaggle/working/sample_dataset/images/79/23/5073132329.jpg,14
/kaggle/working/sample_dataset/images/79/2d/4855074373.jpg,8
/kaggle/working/sample_dataset/images/79/2d/4465826446.jpg,17
/kaggle/working/sample_dataset/images/79/8f/487922993.jpg,2
/kaggle/working/sample_dataset/images/79/f2/5490219423.jpg,2
/kaggle/working/sample_dataset/images/79/39/5995101423.jpg,2
/kaggle/working/sample_dataset/images/79/ec/1357746078.jpg,4
/kaggle/working/sample_dataset/images/79/06/8102233877.jpg,9
/kaggle/working/sample_dataset/images/79/08/2512135178.jpg,6
/kaggle/working/sample_dataset/images/79/47/5296318149.jpg,16
/kaggle/working/sample_dataset/images/79/49/2476847882.jpg,2
/kaggle/working/sample_dataset/images/79/67/10864211903.jpg,9
/kaggle/working/sample_dataset/images/79/f6/5326564178.jpg,3
/kaggle/working/sample_dataset/images/79/22/1590333159.jpg,16
/kaggle/working/sample_dataset/images/e7/23/391747047.jpg,17
/kaggle/working/sample_dataset/images/e7/52/13956700653.jpg,14
/kaggle/working/sample_dataset/images/e7/1a/9470935677.jpg,10
/kaggle/working/sample_dataset/images/e7/9f/4880593032.jpg,2
/kaggle/working/sample_dataset/images/e7/6a/2265871394.jpg,4
/kaggle/working/sample_dataset/images/e7/24/5428709007.jpg,2
/kaggle/working/sample_dataset/images/e7/fd/6418615687.jpg,15
/kaggle/working/sample_dataset/images/e7/b8/3882688245.jpg,6
/kaggle/working/sample_dataset/images/e7/a3/5452743043.jpg,2
/kaggle/working/sample_dataset/images/e7/65/5792732649.jpg,8
/kaggle/working/sample_dataset/images/28/a7/7809905284.jpg,1
/kaggle/working/sample_dataset/images/28/f4/8373117341.jpg,9
/kaggle/working/sample_dataset/images/28/2a/5428314696.jpg,1
/kaggle/working/sample_dataset/images/28/c1/8641681497.jpg,16
/kaggle/working/sample_dataset/images/28/87/6275219244.jpg,16
/kaggle/working/sample_dataset/images/28/49/13037596694.jpg,14
/kaggle/working/sample_dataset/images/8b/cc/3332529671.jpg,3
/kaggle/working/sample_dataset/images/8b/1a/91624954.jpg,18
/kaggle/working/sample_dataset/images/8b/02/8363399753.jpg,6
/kaggle/working/sample_dataset/images/8b/e2/6125370092.jpg,2
/kaggle/working/sample_dataset/images/8b/6b/7204885206.jpg,13
/kaggle/working/sample_dataset/images/8b/9c/83957188.jpg,2
/kaggle/working/sample_dataset/images/7f/ae/5053624020.jpg,0
/kaggle/working/sample_dataset/images/7f/54/5170659318.jpg,1
/kaggle/working/sample_dataset/images/7f/b7/3929313285.jpg,9
/kaggle/working/sample_dataset/images/7f/ac/7829771.jpg,19
/kaggle/working/sample_dataset/images/7f/7d/6156088799.jpg,12
/kaggle/working/sample_dataset/images/7f/c1/4985745867.jpg,3
/kaggle/working/sample_dataset/images/7f/8f/4592632.jpg,9
/kaggle/working/sample_dataset/images/7f/aa/13319033084.jpg,9
/kaggle/working/sample_dataset/images/7f/d6/12857747073.jpg,2
/kaggle/working/sample_dataset/images/a9/ae/3057515952.jpg,2
/kaggle/working/sample_dataset/images/a9/fe/2462963500.jpg,18
/kaggle/working/sample_dataset/images/a9/4f/4454102082.jpg,9
/kaggle/working/sample_dataset/images/a9/29/8463201574.jpg,12
/kaggle/working/sample_dataset/images/a9/f9/8743587878.jpg,10
/kaggle/working/sample_dataset/images/a9/7e/3483179948.jpg,16
/kaggle/working/sample_dataset/images/a9/c9/6182760080.jpg,17
/kaggle/working/sample_dataset/images/a9/66/1585186867.jpg,1
/kaggle/working/sample_dataset/images/a9/c5/9250513633.jpg,16
/kaggle/working/sample_dataset/images/a9/bd/8897226001.jpg,17
/kaggle/working/sample_dataset/images/fe/a7/4721995163.jpg,9
/kaggle/working/sample_dataset/images/fe/23/1412657525.jpg,6
/kaggle/working/sample_dataset/images/fe/3c/2913097438.jpg,2
/kaggle/working/sample_dataset/images/fe/05/2839329455.jpg,19
/kaggle/working/sample_dataset/images/fe/37/8562242266.jpg,4
/kaggle/working/sample_dataset/images/fe/24/2403419267.jpg,17
/kaggle/working/sample_dataset/images/fe/eb/5612029211.jpg,9
/kaggle/working/sample_dataset/images/5b/0c/2261604415.jpg,2
/kaggle/working/sample_dataset/images/5b/1c/9696571193.jpg,17
/kaggle/working/sample_dataset/images/5b/2a/833792044.jpg,2
/kaggle/working/sample_dataset/images/5b/a6/9223238016.jpg,10
/kaggle/working/sample_dataset/images/5b/0b/234002787.jpg,2
/kaggle/working/sample_dataset/images/5b/6a/4521435574.jpg,0
/kaggle/working/sample_dataset/images/5b/cb/5845300430.jpg,2
/kaggle/working/sample_dataset/images/5b/01/484082584.jpg,2
/kaggle/working/sample_dataset/images/5b/01/12268107296.jpg,6
/kaggle/working/sample_dataset/images/5b/df/4090601834.jpg,9
/kaggle/working/sample_dataset/images/5b/b1/146565557.jpg,8
/kaggle/working/sample_dataset/images/5b/65/7164746068.jpg,11
/kaggle/working/sample_dataset/images/5b/65/5147788951.jpg,12
/kaggle/working/sample_dataset/images/50/3a/479777145.jpg,7
/kaggle/working/sample_dataset/images/50/04/8105046638.jpg,4
/kaggle/working/sample_dataset/images/50/3c/3813692009.jpg,2
/kaggle/working/sample_dataset/images/50/42/3842202904.jpg,1
/kaggle/working/sample_dataset/images/50/6a/8288388610.jpg,9
/kaggle/working/sample_dataset/images/50/87/2064267456.jpg,6
/kaggle/working/sample_dataset/images/50/1f/9096293173.jpg,1
/kaggle/working/sample_dataset/images/50/03/3162270400.jpg,2
/kaggle/working/sample_dataset/images/d2/0d/6715072123.jpg,8
/kaggle/working/sample_dataset/images/d2/3d/6436516331.jpg,2
/kaggle/working/sample_dataset/images/d2/52/4835661912.jpg,13
/kaggle/working/sample_dataset/images/d2/69/8718880200.jpg,10
/kaggle/working/sample_dataset/images/d2/c2/8999236819.jpg,16
/kaggle/working/sample_dataset/images/d2/c2/3554591700.jpg,8
/kaggle/working/sample_dataset/images/d2/60/5253222521.jpg,12
/kaggle/working/sample_dataset/images/d2/dd/5661990127.jpg,2
/kaggle/working/sample_dataset/images/d2/d8/2684533040.jpg,9
/kaggle/working/sample_dataset/images/d2/1e/13904494102.jpg,9
/kaggle/working/sample_dataset/images/d2/47/2950989236.jpg,11
/kaggle/working/sample_dataset/images/d2/4b/2735206694.jpg,2
/kaggle/working/sample_dataset/images/d2/f1/9514426396.jpg,15
/kaggle/working/sample_dataset/images/c3/e3/7195810484.jpg,13
/kaggle/working/sample_dataset/images/c3/ba/4827553264.jpg,11
/kaggle/working/sample_dataset/images/c3/69/8607937459.jpg,17
/kaggle/working/sample_dataset/images/c3/ad/164932299.jpg,6
/kaggle/working/sample_dataset/images/c3/51/4150463500.jpg,9
/kaggle/working/sample_dataset/images/c3/5f/3124211458.jpg,2
/kaggle/working/sample_dataset/images/c3/e7/2104205660.jpg,3
/kaggle/working/sample_dataset/images/c3/9b/611591987.jpg,4
/kaggle/working/sample_dataset/images/c3/13/2111595557.jpg,14
/kaggle/working/sample_dataset/images/c3/66/8147998816.jpg,1
/kaggle/working/sample_dataset/images/c3/e9/2697409908.jpg,7
/kaggle/working/sample_dataset/images/c3/a0/3686305489.jpg,1
/kaggle/working/sample_dataset/images/c3/20/8483221641.jpg,15
/kaggle/working/sample_dataset/images/9b/54/315609612.jpg,1
/kaggle/working/sample_dataset/images/9b/27/1354313580.jpg,9
/kaggle/working/sample_dataset/images/9b/91/5427570074.jpg,11
/kaggle/working/sample_dataset/images/9b/77/3581671282.jpg,2
/kaggle/working/sample_dataset/images/9b/8b/1314399524.jpg,10
/kaggle/working/sample_dataset/images/9b/f9/6932366535.jpg,7
/kaggle/working/sample_dataset/images/9b/6b/6774308903.jpg,7
/kaggle/working/sample_dataset/images/9b/15/3183139693.jpg,2
/kaggle/working/sample_dataset/images/9b/9a/6278516921.jpg,18
/kaggle/working/sample_dataset/images/9b/7a/2455595012.jpg,19
/kaggle/working/sample_dataset/images/9b/86/7295228572.jpg,14
/kaggle/working/sample_dataset/images/9b/ab/9453955684.jpg,5
/kaggle/working/sample_dataset/images/9b/26/6106210351.jpg,10
/kaggle/working/sample_dataset/images/9b/03/5218938823.jpg,16
/kaggle/working/sample_dataset/images/8f/d5/5022541399.jpg,19
/kaggle/working/sample_dataset/images/8f/2c/516698100.jpg,9
/kaggle/working/sample_dataset/images/8f/e6/6078165930.jpg,3
/kaggle/working/sample_dataset/images/8f/cb/229473940.jpg,12
/kaggle/working/sample_dataset/images/8f/fd/1286688949.jpg,1
/kaggle/working/sample_dataset/images/8f/f1/3031224064.jpg,0
/kaggle/working/sample_dataset/images/8f/4d/9523216233.jpg,9
/kaggle/working/sample_dataset/images/8f/db/8415460672.jpg,9
/kaggle/working/sample_dataset/images/8f/64/4787517590.jpg,6
/kaggle/working/sample_dataset/images/da/3d/5432761644.jpg,15
/kaggle/working/sample_dataset/images/da/52/4023213542.jpg,7
/kaggle/working/sample_dataset/images/da/da/253670295.jpg,18
/kaggle/working/sample_dataset/images/da/56/3707376212.jpg,1
/kaggle/working/sample_dataset/images/da/4f/7809859114.jpg,11
/kaggle/working/sample_dataset/images/da/98/212419122.jpg,16
/kaggle/working/sample_dataset/images/da/29/5715283423.jpg,9
/kaggle/working/sample_dataset/images/da/0a/7073642571.jpg,7
/kaggle/working/sample_dataset/images/da/4e/3013235162.jpg,1
/kaggle/working/sample_dataset/images/da/96/3742248304.jpg,0
/kaggle/working/sample_dataset/images/da/a8/8141025367.jpg,3
/kaggle/working/sample_dataset/images/da/73/8683483134.jpg,5
/kaggle/working/sample_dataset/images/ff/d2/5693018892.jpg,2
/kaggle/working/sample_dataset/images/ff/b4/6257491999.jpg,16
/kaggle/working/sample_dataset/images/ff/82/518322398.jpg,16
/kaggle/working/sample_dataset/images/ff/b5/4106109731.jpg,1
/kaggle/working/sample_dataset/images/ff/21/8985196546.jpg,9
/kaggle/working/sample_dataset/images/ff/e9/518587229.jpg,12
/kaggle/working/sample_dataset/images/ff/94/3295253655.jpg,7
/kaggle/working/sample_dataset/images/55/3a/6959040043.jpg,0
/kaggle/working/sample_dataset/images/55/3a/2787448760.jpg,3
/kaggle/working/sample_dataset/images/55/b9/8382451485.jpg,2
/kaggle/working/sample_dataset/images/55/ac/224163110.jpg,2
/kaggle/working/sample_dataset/images/55/58/570221651.jpg,12
/kaggle/working/sample_dataset/images/55/55/9387010855.jpg,7
/kaggle/working/sample_dataset/images/55/f9/4490529064.jpg,7
/kaggle/working/sample_dataset/images/55/ab/5801147302.jpg,3
/kaggle/working/sample_dataset/images/55/9c/8699985973.jpg,15
/kaggle/working/sample_dataset/images/1d/ad/4876512818.jpg,15
/kaggle/working/sample_dataset/images/1d/53/4315582539.jpg,2
/kaggle/working/sample_dataset/images/ee/b7/2218272058.jpg,14
/kaggle/working/sample_dataset/images/ee/c1/10749613165.jpg,6
/kaggle/working/sample_dataset/images/ee/cd/8376748553.jpg,13
/kaggle/working/sample_dataset/images/ee/82/5998453042.jpg,8
/kaggle/working/sample_dataset/images/ee/0a/2598434686.jpg,2
/kaggle/working/sample_dataset/images/ee/25/2552661967.jpg,16
/kaggle/working/sample_dataset/images/b4/c3/6732493133.jpg,18
/kaggle/working/sample_dataset/images/b4/13/5972819132.jpg,2
/kaggle/working/sample_dataset/images/b4/63/5159713475.jpg,10
/kaggle/working/sample_dataset/images/b4/34/9188472852.jpg,17
/kaggle/working/sample_dataset/images/b4/34/3936213147.jpg,11
/kaggle/working/sample_dataset/images/b4/44/6913105049.jpg,7
/kaggle/working/sample_dataset/images/b4/8a/3207766187.jpg,2
/kaggle/working/sample_dataset/images/b4/92/3077294213.jpg,3
/kaggle/working/sample_dataset/images/b4/de/3305599462.jpg,19
/kaggle/working/sample_dataset/images/b4/b2/6405386799.jpg,10
/kaggle/working/sample_dataset/images/99/9f/4213914450.jpg,14
/kaggle/working/sample_dataset/images/99/05/6249731138.jpg,9
/kaggle/working/sample_dataset/images/99/60/49404888.jpg,2
/kaggle/working/sample_dataset/images/99/7f/2324072310.jpg,14
/kaggle/working/sample_dataset/images/99/32/9154142096.jpg,18
/kaggle/working/sample_dataset/images/99/6b/5440357774.jpg,1
/kaggle/working/sample_dataset/images/99/db/3233396635.jpg,1
/kaggle/working/sample_dataset/images/99/67/8985749959.jpg,15
/kaggle/working/sample_dataset/images/99/b0/8439754224.jpg,19
/kaggle/working/sample_dataset/images/99/68/2244502397.jpg,19
/kaggle/working/sample_dataset/images/56/77/2547329418.jpg,12
/kaggle/working/sample_dataset/images/56/50/266401316.jpg,6
/kaggle/working/sample_dataset/images/56/da/3377676133.jpg,18
/kaggle/working/sample_dataset/images/56/af/2891597389.jpg,1
/kaggle/working/sample_dataset/images/9d/54/6721433237.jpg,10
/kaggle/working/sample_dataset/images/9d/8f/5123830909.jpg,15
/kaggle/working/sample_dataset/images/9d/99/526462604.jpg,10
/kaggle/working/sample_dataset/images/9d/6d/499389056.jpg,4
/kaggle/working/sample_dataset/images/9d/cb/8566132270.jpg,1
/kaggle/working/sample_dataset/images/9d/84/6278094115.jpg,15
/kaggle/working/sample_dataset/images/9d/34/495105081.jpg,16
/kaggle/working/sample_dataset/images/9d/67/5360058180.jpg,15
/kaggle/working/sample_dataset/images/9d/22/6778781659.jpg,5
/kaggle/working/sample_dataset/images/bb/79/8350251086.jpg,8
/kaggle/working/sample_dataset/images/bb/6a/352511436.jpg,2
/kaggle/working/sample_dataset/images/bb/7e/2541095695.jpg,2
/kaggle/working/sample_dataset/images/bb/15/5982402731.jpg,10
/kaggle/working/sample_dataset/images/bb/67/211467554.jpg,5
/kaggle/working/sample_dataset/images/bb/86/6834459510.jpg,9
/kaggle/working/sample_dataset/images/bb/c4/3763731456.jpg,2
/kaggle/working/sample_dataset/images/4f/a7/8212148797.jpg,3
/kaggle/working/sample_dataset/images/4f/52/8292849162.jpg,0
/kaggle/working/sample_dataset/images/4f/ad/3047046094.jpg,11
/kaggle/working/sample_dataset/images/4f/36/4992608265.jpg,8
/kaggle/working/sample_dataset/images/4f/02/8678694389.jpg,12
/kaggle/working/sample_dataset/images/4f/c7/8120773019.jpg,9
/kaggle/working/sample_dataset/images/4f/29/5046312891.jpg,4
/kaggle/working/sample_dataset/images/4f/2e/8017550941.jpg,18
/kaggle/working/sample_dataset/images/4f/3f/3652386708.jpg,14
/kaggle/working/sample_dataset/images/4f/85/5653945748.jpg,2
/kaggle/working/sample_dataset/images/4f/f1/3406484041.jpg,17
/kaggle/working/sample_dataset/images/4f/1b/12372339294.jpg,1
/kaggle/working/sample_dataset/images/4f/7a/6169117328.jpg,14
/kaggle/working/sample_dataset/images/4f/a2/10909367106.jpg,0
/kaggle/working/sample_dataset/images/4f/92/136494616.jpg,10
/kaggle/working/sample_dataset/images/4f/6f/5249976480.jpg,9
/kaggle/working/sample_dataset/images/e0/19/9253423238.jpg,15
/kaggle/working/sample_dataset/images/e0/ec/4318879554.jpg,19
/kaggle/working/sample_dataset/images/e0/6a/7185375115.jpg,4
/kaggle/working/sample_dataset/images/e0/d6/13010124305.jpg,17
/kaggle/working/sample_dataset/images/e0/de/2627414148.jpg,10
/kaggle/working/sample_dataset/images/e0/70/9251441071.jpg,18
/kaggle/working/sample_dataset/images/af/e5/6392817583.jpg,2
/kaggle/working/sample_dataset/images/af/0f/6399673271.jpg,15
/kaggle/working/sample_dataset/images/af/dd/8308294876.jpg,7
/kaggle/working/sample_dataset/images/af/ee/8633044436.jpg,3
/kaggle/working/sample_dataset/images/af/cd/3795188958.jpg,11
/kaggle/working/sample_dataset/images/af/a6/11026515244.jpg,8
/kaggle/working/sample_dataset/images/af/66/4874760451.jpg,1
/kaggle/working/sample_dataset/images/af/63/11190599595.jpg,6
/kaggle/working/sample_dataset/images/af/78/3145039135.jpg,3
/kaggle/working/sample_dataset/images/af/65/5447454876.jpg,11
/kaggle/working/sample_dataset/images/53/bc/8346859732.jpg,1
/kaggle/working/sample_dataset/images/53/ff/10514925315.jpg,17
/kaggle/working/sample_dataset/images/53/99/5453311564.jpg,3
/kaggle/working/sample_dataset/images/53/6d/3548858482.jpg,2
/kaggle/working/sample_dataset/images/53/38/3179073691.jpg,7
/kaggle/working/sample_dataset/images/53/5e/5291363570.jpg,18
/kaggle/working/sample_dataset/images/53/49/7760714848.jpg,1
/kaggle/working/sample_dataset/images/53/3e/9449436964.jpg,2
/kaggle/working/sample_dataset/images/53/34/48318245.jpg,8
/kaggle/working/sample_dataset/images/53/67/7781828494.jpg,17
/kaggle/working/sample_dataset/images/53/26/7667492346.jpg,2
/kaggle/working/sample_dataset/images/98/2a/7586701302.jpg,2
/kaggle/working/sample_dataset/images/98/fc/300104754.jpg,4
/kaggle/working/sample_dataset/images/98/d4/6608421901.jpg,9
/kaggle/working/sample_dataset/images/98/ea/4987968944.jpg,4
/kaggle/working/sample_dataset/images/98/12/5751337039.jpg,4
/kaggle/working/sample_dataset/images/98/d6/6213415719.jpg,19
/kaggle/working/sample_dataset/images/02/69/6657227157.jpg,1
/kaggle/working/sample_dataset/images/02/7f/5375231775.jpg,1
/kaggle/working/sample_dataset/images/02/a5/9622153335.jpg,15
/kaggle/working/sample_dataset/images/02/82/2904922316.jpg,8
/kaggle/working/sample_dataset/images/02/81/3075276652.jpg,13
/kaggle/working/sample_dataset/images/02/85/4451806619.jpg,2
/kaggle/working/sample_dataset/images/02/84/4016017658.jpg,2
/kaggle/working/sample_dataset/images/02/5c/5386926000.jpg,15
/kaggle/working/sample_dataset/images/02/4a/5177065452.jpg,14
/kaggle/working/sample_dataset/images/02/22/4593566407.jpg,5
/kaggle/working/sample_dataset/images/f2/f8/4691926166.jpg,2
/kaggle/working/sample_dataset/images/f2/c3/3513576770.jpg,14
/kaggle/working/sample_dataset/images/f2/56/2426390963.jpg,19
/kaggle/working/sample_dataset/images/f2/a5/3655817767.jpg,6
/kaggle/working/sample_dataset/images/f2/7c/5771770994.jpg,2
/kaggle/working/sample_dataset/images/f2/41/60316481.jpg,13
/kaggle/working/sample_dataset/images/f2/a0/9212550148.jpg,18
/kaggle/working/sample_dataset/images/f2/bf/9514053793.jpg,13
/kaggle/working/sample_dataset/images/f2/65/2654556646.jpg,3
/kaggle/working/sample_dataset/images/e4/5f/6274321951.jpg,10
/kaggle/working/sample_dataset/images/e4/43/9138522048.jpg,17
/kaggle/working/sample_dataset/images/e4/a9/8078377690.jpg,16
/kaggle/working/sample_dataset/images/e4/9b/1247332907.jpg,5
/kaggle/working/sample_dataset/images/e4/da/4730012686.jpg,2
/kaggle/working/sample_dataset/images/e4/d8/2315299011.jpg,11
/kaggle/working/sample_dataset/images/e4/e8/4048293165.jpg,5
/kaggle/working/sample_dataset/images/e4/6a/5428677845.jpg,3
/kaggle/working/sample_dataset/images/e4/17/11490972634.jpg,6
/kaggle/working/sample_dataset/images/e4/72/5090983207.jpg,11
/kaggle/working/sample_dataset/images/a5/1c/4740856390.jpg,13
/kaggle/working/sample_dataset/images/a5/69/5802074397.jpg,10
/kaggle/working/sample_dataset/images/a5/f9/5748298.jpg,16
/kaggle/working/sample_dataset/images/a5/76/59005551.jpg,9
/kaggle/working/sample_dataset/images/a5/47/7030948155.jpg,8
/kaggle/working/sample_dataset/images/a5/c9/4551635156.jpg,1
/kaggle/working/sample_dataset/images/a5/6c/8728917173.jpg,17
/kaggle/working/sample_dataset/images/a5/de/2446179301.jpg,3
/kaggle/working/sample_dataset/images/a5/03/1016735059.jpg,2
/kaggle/working/sample_dataset/images/a5/8d/5393554355.jpg,0
/kaggle/working/sample_dataset/images/d8/74/2475750733.jpg,8
/kaggle/working/sample_dataset/images/d8/52/262678782.jpg,10
/kaggle/working/sample_dataset/images/d8/21/4358218666.jpg,1
/kaggle/working/sample_dataset/images/d8/96/5442133587.jpg,2
/kaggle/working/sample_dataset/images/d8/eb/12388971824.jpg,14
/kaggle/working/sample_dataset/images/d8/a8/308949513.jpg,15
/kaggle/working/sample_dataset/images/d8/68/442828574.jpg,3
/kaggle/working/sample_dataset/images/d8/22/5074255192.jpg,10
/kaggle/working/sample_dataset/images/1e/a4/11552982476.jpg,0
/kaggle/working/sample_dataset/images/1e/d3/3309721519.jpg,9
/kaggle/working/sample_dataset/images/1e/d3/4316183388.jpg,14
/kaggle/working/sample_dataset/images/1e/76/5398919712.jpg,2
/kaggle/working/sample_dataset/images/1e/0b/8257931973.jpg,18
/kaggle/working/sample_dataset/images/1e/3f/4176010810.jpg,2
/kaggle/working/sample_dataset/images/1e/18/9613556137.jpg,9
/kaggle/working/sample_dataset/images/1e/20/8638504287.jpg,5
/kaggle/working/sample_dataset/images/1e/c5/6907417045.jpg,13
/kaggle/working/sample_dataset/images/5a/ac/3480950499.jpg,9
/kaggle/working/sample_dataset/images/5a/77/8409829326.jpg,10
/kaggle/working/sample_dataset/images/5a/7d/4242576341.jpg,2
/kaggle/working/sample_dataset/images/5a/13/2845332769.jpg,2
/kaggle/working/sample_dataset/images/5a/66/4791556122.jpg,2
/kaggle/working/sample_dataset/images/71/40/2530023214.jpg,9
/kaggle/working/sample_dataset/images/71/1a/13990643476.jpg,5
/kaggle/working/sample_dataset/images/71/79/3342050402.jpg,13
/kaggle/working/sample_dataset/images/71/a9/13003478084.jpg,13
/kaggle/working/sample_dataset/images/71/53/6754767611.jpg,9
/kaggle/working/sample_dataset/images/71/e4/6340252609.jpg,10
/kaggle/working/sample_dataset/images/71/ec/5132464113.jpg,9
/kaggle/working/sample_dataset/images/71/3f/4641148565.jpg,1
/kaggle/working/sample_dataset/images/71/21/3376455228.jpg,3
/kaggle/working/sample_dataset/images/d4/23/8267614109.jpg,1
/kaggle/working/sample_dataset/images/d4/a9/487128263.jpg,3
/kaggle/working/sample_dataset/images/d4/19/10764693804.jpg,17
/kaggle/working/sample_dataset/images/d4/08/214188560.jpg,14
/kaggle/working/sample_dataset/images/d4/66/7068541027.jpg,1
/kaggle/working/sample_dataset/images/d4/fb/6761345673.jpg,14
/kaggle/working/sample_dataset/images/d4/67/5016118929.jpg,1
/kaggle/working/sample_dataset/images/d4/dc/5502890992.jpg,5
/kaggle/working/sample_dataset/images/c7/fe/5811704178.jpg,9
/kaggle/working/sample_dataset/images/c7/af/5419044208.jpg,17
/kaggle/working/sample_dataset/images/c7/8a/1118629691.jpg,17
/kaggle/working/sample_dataset/images/c7/b1/5548562398.jpg,2
/kaggle/working/sample_dataset/images/57/d5/6290486665.jpg,0
/kaggle/working/sample_dataset/images/57/58/462847816.jpg,11
/kaggle/working/sample_dataset/images/57/e6/6686119087.jpg,2
/kaggle/working/sample_dataset/images/57/1e/3241001740.jpg,9
/kaggle/working/sample_dataset/images/57/12/5789875870.jpg,1
